learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.943634
1,4,1,0.238,0.877,0.163,0.18222
1,4,1,0.238,0.877,0.163,0.291046
1,4,1,0.238,0.877,0.163,0.723602
1,4,2,0.238,0.877,0.163,0.157318
1,4,2,0.238,0.877,0.163,0.975616
1,4,3,0.238,0.877,0.163,0.544739
2,8,0,0.201,0.881,0.16,0.268677
2,8,1,0.201,0.881,0.16,0.474274
2,8,2,0.201,0.881,0.16,0.452179
2,8,3,0.201,0.881,0.16,0.890015
2,8,4,0.201,0.881,0.16,0.500336
2,8,5,0.201,0.881,0.16,0.325348
2,8,6,0.201,0.881,0.16,0.501984
2,8,7,0.201,0.881,0.16,0.474152
3,10,0,0.215,0.875,0.15,0.418091
3,10,1,0.215,0.875,0.15,0.154541
3,10,1,0.215,0.875,0.15,0.151794
3,10,1,0.215,0.875,0.15,0.027191
3,10,1,0.215,0.875,0.15,0.976532
3,10,2,0.215,0.875,0.15,0.088654
3,10,2,0.215,0.875,0.15,0.662018
3,10,2,0.215,0.875,0.15,0.617737
3,10,3,0.215,0.875,0.15,0.409241
3,10,4,0.215,0.875,0.15,0.033386
3,10,4,0.215,0.875,0.15,0.507568
3,10,4,0.215,0.875,0.15,0.507782
3,10,5,0.215,0.875,0.15,0.066437
3,10,5,0.215,0.875,0.15,0.283783
3,10,5,0.215,0.875,0.15,0.972412
3,10,6,0.215,0.875,0.15,0.82254
3,10,7,0.215,0.875,0.15,0.307739
3,10,8,0.215,0.875,0.15,0.10907
3,10,8,0.215,0.875,0.15,0.159698
3,10,8,0.215,0.875,0.15,0.422943
3,10,9,0.215,0.875,0.15,0.404785
4,13,0,0.229,0.865,0.154,0.058411
4,13,0,0.229,0.865,0.154,0.414703
4,13,0,0.229,0.865,0.154,0.515503
4,13,1,0.229,0.865,0.154,0.966919
4,13,2,0.229,0.865,0.154,0.100098
4,13,2,0.229,0.865,0.154,0.017609
4,13,2,0.229,0.865,0.154,0.191925
4,13,3,0.229,0.865,0.154,0.86676
4,13,4,0.229,0.865,0.154,0.443146
4,13,5,0.229,0.865,0.154,0.893768
4,13,6,0.229,0.865,0.154,0.291748
4,13,7,0.229,0.865,0.154,0.857758
4,13,8,0.229,0.865,0.154,0.707642
4,13,9,0.229,0.865,0.154,0.941833
4,13,10,0.229,0.865,0.154,0.568329
4,13,11,0.229,0.865,0.154,0.10788
4,13,11,0.229,0.865,0.154,0.309967
4,13,11,0.229,0.865,0.154,0.624878
4,13,12,0.229,0.865,0.154,0.613831
5,9,0,0.22,0.871,0.172,0.064514
5,9,0,0.22,0.871,0.172,0.443085
5,9,0,0.22,0.871,0.172,0.841766
5,9,1,0.22,0.871,0.172,0.457672
5,9,2,0.22,0.871,0.172,0.47049
5,9,3,0.22,0.871,0.172,0.946472
5,9,4,0.22,0.871,0.172,0.86377
5,9,5,0.22,0.871,0.172,0.51181
5,9,6,0.22,0.871,0.172,0.40564
5,9,7,0.22,0.871,0.172,0.890717
5,9,8,0.22,0.871,0.172,0.273041
6,19,0,0.22,0.863,0.181,0.805878
6,19,1,0.22,0.863,0.181,0.793396
6,19,2,0.22,0.863,0.181,0.710388
6,19,3,0.22,0.863,0.181,0.873169
6,19,4,0.22,0.863,0.181,0.795288
6,19,5,0.22,0.863,0.181,0.767761
6,19,6,0.22,0.863,0.181,0.945282
