learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber
1,4,0,0.238,0.877,0.163,0.340607
1,4,1,0.238,0.877,0.163,0.223419
1,4,1,0.238,0.877,0.163,0.571259
1,4,1,0.238,0.877,0.163,0.393921
1,4,2,0.238,0.877,0.163,0.195831
1,4,2,0.238,0.877,0.163,0.837921
1,4,2,0.238,0.877,0.163,0.930176
1,4,3,0.238,0.877,0.163,0.123657
1,4,3,0.238,0.877,0.163,0.497314
1,4,3,0.238,0.877,0.163,0.768219
2,8,0,0.201,0.881,0.16,0.166016
2,8,0,0.201,0.881,0.16,0.550507
2,8,0,0.201,0.881,0.16,0.811646
2,8,1,0.201,0.881,0.16,0.945007
2,8,2,0.201,0.881,0.16,0.855621
2,8,3,0.201,0.881,0.16,0.942688
2,8,4,0.201,0.881,0.16,0.151367
2,8,4,0.201,0.881,0.16,0.291199
2,8,4,0.201,0.881,0.16,0.804565
2,8,5,0.201,0.881,0.16,0.737396
2,8,6,0.201,0.881,0.16,0.875427
2,8,7,0.201,0.881,0.16,0.217255
3,10,0,0.215,0.875,0.15,0.44519
3,10,1,0.215,0.875,0.15,0.75235
3,10,2,0.215,0.875,0.15,0.150208
3,10,2,0.215,0.875,0.15,0.79425
3,10,2,0.215,0.875,0.15,0.679382
3,10,3,0.215,0.875,0.15,0.295349
3,10,4,0.215,0.875,0.15,0.781799
3,10,5,0.215,0.875,0.15,0.172638
3,10,5,0.215,0.875,0.15,0.493591
3,10,5,0.215,0.875,0.15,0.13385
3,10,5,0.215,0.875,0.15,0.418274
3,10,6,0.215,0.875,0.15,0.316681
3,10,7,0.215,0.875,0.15,0.576416
3,10,8,0.215,0.875,0.15,0.881439
3,10,9,0.215,0.875,0.15,0.828674
4,13,0,0.229,0.865,0.154,0.579559
4,13,1,0.229,0.865,0.154,0.451538
4,13,2,0.229,0.865,0.154,0.788269
4,13,3,0.229,0.865,0.154,0.323212
4,13,4,0.229,0.865,0.154,0.915894
4,13,5,0.229,0.865,0.154,0.440613
4,13,6,0.229,0.865,0.154,0.588837
4,13,7,0.229,0.865,0.154,0.774109
4,13,8,0.229,0.865,0.154,0.824432
4,13,9,0.229,0.865,0.154,0.463409
4,13,10,0.229,0.865,0.154,0.712982
4,13,11,0.229,0.865,0.154,0.020142
4,13,11,0.229,0.865,0.154,0.881226
4,13,12,0.229,0.865,0.154,0.192444
4,13,12,0.229,0.865,0.154,0.564575
4,13,12,0.229,0.865,0.154,0.834747
5,9,0,0.22,0.871,0.172,0.855896
5,9,1,0.22,0.871,0.172,0.327271
5,9,2,0.22,0.871,0.172,0.102386
5,9,2,0.22,0.871,0.172,0.610626
5,9,2,0.22,0.871,0.172,0.746796
5,9,3,0.22,0.871,0.172,0.612976
5,9,4,0.22,0.871,0.172,0.042145
5,9,4,0.22,0.871,0.172,0.715454
5,9,4,0.22,0.871,0.172,0.676544
5,9,5,0.22,0.871,0.172,0.213379
5,9,5,0.22,0.871,0.172,0.091309
5,9,5,0.22,0.871,0.172,0.192566
5,9,6,0.22,0.871,0.172,0.119873
5,9,6,0.22,0.871,0.172,0.393219
5,9,6,0.22,0.871,0.172,0.147003
5,9,6,0.22,0.871,0.172,0.496002
5,9,7,0.22,0.871,0.172,0.34726
5,9,8,0.22,0.871,0.172,0.834717
6,19,0,0.22,0.863,0.181,0.414703
6,19,1,0.22,0.863,0.181,0.238953
6,19,2,0.22,0.863,0.181,0.164795
6,19,2,0.22,0.863,0.181,0.7052
6,19,2,0.22,0.863,0.181,0.934265
6,19,3,0.22,0.863,0.181,0.72876
6,19,4,0.22,0.863,0.181,0.241394
6,19,5,0.22,0.863,0.181,0.93576
6,19,6,0.22,0.863,0.181,0.535339
6,19,7,0.22,0.863,0.181,0.491638
6,19,8,0.22,0.863,0.181,0.305298
6,19,9,0.22,0.863,0.181,0.647736
6,19,10,0.22,0.863,0.181,0.504211
6,19,11,0.22,0.863,0.181,0.102448
6,19,11,0.22,0.863,0.181,0.853699
6,19,11,0.22,0.863,0.181,0.203979
6,19,12,0.22,0.863,0.181,0.727783
6,19,13,0.22,0.863,0.181,0.614105
6,19,14,0.22,0.863,0.181,0.646973
6,19,15,0.22,0.863,0.181,0.394562
6,19,16,0.22,0.863,0.181,0.64856
6,19,17,0.22,0.863,0.181,0.406708
6,19,18,0.22,0.863,0.181,0.721375
7,8,0,0.209,0.866,0.153,0.480072
7,8,1,0.209,0.866,0.153,0.307678
7,8,2,0.209,0.866,0.153,0.403076
7,8,3,0.209,0.866,0.153,0.879669
7,8,4,0.209,0.866,0.153,0.581024
7,8,5,0.209,0.866,0.153,0.688354
7,8,6,0.209,0.866,0.153,0.923798
7,8,7,0.209,0.866,0.153,0.808105
8,10,0,0.223,0.887,0.165,0.241486
8,10,1,0.223,0.887,0.165,0.375702
8,10,2,0.223,0.887,0.165,0.204041
8,10,2,0.223,0.887,0.165,0.500732
8,10,2,0.223,0.887,0.165,0.215668
8,10,3,0.223,0.887,0.165,0.894653
8,10,4,0.223,0.887,0.165,0.078217
8,10,4,0.223,0.887,0.165,0.088074
8,10,4,0.223,0.887,0.165,0.22113
8,10,5,0.223,0.887,0.165,0.868134
8,10,6,0.223,0.887,0.165,0.307434
8,10,7,0.223,0.887,0.165,0.449982
8,10,8,0.223,0.887,0.165,0.998169
8,10,9,0.223,0.887,0.165,0.485107
9,13,0,0.199,0.871,0.156,0.41922
9,13,1,0.199,0.871,0.156,0.041656
9,13,1,0.199,0.871,0.156,0.286041
9,13,1,0.199,0.871,0.156,0.148926
9,13,1,0.199,0.871,0.156,0.037109
9,13,2,0.199,0.871,0.156,0.381836
9,13,3,0.199,0.871,0.156,0.105621
9,13,3,0.199,0.871,0.156,0.890228
9,13,4,0.199,0.871,0.156,0.899261
9,13,5,0.199,0.871,0.156,0.261871
9,13,6,0.199,0.871,0.156,0.852081
9,13,7,0.199,0.871,0.156,0.706573
9,13,8,0.199,0.871,0.156,0.636902
9,13,9,0.199,0.871,0.156,0.905945
9,13,10,0.199,0.871,0.156,0.877075
9,13,11,0.199,0.871,0.156,0.058441
9,13,11,0.199,0.871,0.156,0.97406
9,13,12,0.199,0.871,0.156,0.084595
9,13,12,0.199,0.871,0.156,0.086334
9,13,12,0.199,0.871,0.156,0.784851
10,7,0,0.2,0.876,0.158,0.721649
10,7,1,0.2,0.876,0.158,0.606323
10,7,2,0.2,0.876,0.158,0.281738
10,7,3,0.2,0.876,0.158,0.667358
10,7,4,0.2,0.876,0.158,0.115814
10,7,4,0.2,0.876,0.158,0.468964
10,7,4,0.2,0.876,0.158,0.537537
10,7,5,0.2,0.876,0.158,0.982941
10,7,6,0.2,0.876,0.158,0.151428
10,7,6,0.2,0.876,0.158,0.455597
10,7,6,0.2,0.876,0.158,0.053314
11,2,0,0.194,0.867,0.189,0.16687
11,2,0,0.194,0.867,0.189,0.905365
11,2,1,0.194,0.867,0.189,0.967712
12,19,0,0.221,0.877,0.142,0.452393
12,19,1,0.221,0.877,0.142,0.917053
12,19,2,0.221,0.877,0.142,0.014038
12,19,2,0.221,0.877,0.142,0.573242
12,19,2,0.221,0.877,0.142,0.355377
12,19,3,0.221,0.877,0.142,0.083801
12,19,3,0.221,0.877,0.142,0.241486
12,19,3,0.221,0.877,0.142,0.230377
12,19,4,0.221,0.877,0.142,0.874512
12,19,5,0.221,0.877,0.142,0.731262
12,19,6,0.221,0.877,0.142,0.141174
12,19,6,0.221,0.877,0.142,0.306549
12,19,6,0.221,0.877,0.142,0.443878
12,19,7,0.221,0.877,0.142,0.791077
12,19,8,0.221,0.877,0.142,0.195984
12,19,8,0.221,0.877,0.142,0.51532
12,19,8,0.221,0.877,0.142,0.447937
12,19,9,0.221,0.877,0.142,0.849854
12,19,10,0.221,0.877,0.142,0.205444
12,19,10,0.221,0.877,0.142,0.416504
12,19,10,0.221,0.877,0.142,0.35907
12,19,11,0.221,0.877,0.142,0.938477
12,19,12,0.221,0.877,0.142,0.829315
12,19,13,0.221,0.877,0.142,0.934723
12,19,14,0.221,0.877,0.142,0.650238
12,19,15,0.221,0.877,0.142,0.09021
12,19,15,0.221,0.877,0.142,0.383514
12,19,15,0.221,0.877,0.142,0.042053
12,19,15,0.221,0.877,0.142,0.018433
12,19,16,0.221,0.877,0.142,0.954834
12,19,17,0.221,0.877,0.142,0.694214
12,19,18,0.221,0.877,0.142,0.000031
12,19,18,0.221,0.877,0.142,0.080444
12,19,18,0.221,0.877,0.142,0.962097
13,8,0,0.232,0.87,0.181,0.267242
13,8,1,0.232,0.87,0.181,0.497803
13,8,2,0.232,0.87,0.181,0.31955
13,8,3,0.232,0.87,0.181,0.948608
13,8,4,0.232,0.87,0.181,0.912018
13,8,5,0.232,0.87,0.181,0.076294
13,8,5,0.232,0.87,0.181,0.499481
13,8,5,0.232,0.87,0.181,0.349365
13,8,6,0.232,0.87,0.181,0.586121
13,8,7,0.232,0.87,0.181,0.197296
13,8,7,0.232,0.87,0.181,0.886993
14,7,0,0.219,0.871,0.161,0.158875
14,7,0,0.219,0.871,0.161,0.58316
14,7,0,0.219,0.871,0.161,0.015472
14,7,0,0.219,0.871,0.161,0.978882
14,7,1,0.219,0.871,0.161,0.526093
14,7,2,0.219,0.871,0.161,0.496918
14,7,3,0.219,0.871,0.161,0.843933
14,7,4,0.219,0.871,0.161,0.661682
14,7,5,0.219,0.871,0.161,0.509247
14,7,6,0.219,0.871,0.161,0.95163
15,15,0,0.218,0.879,0.17,0.93988
15,15,1,0.218,0.879,0.17,0.399078
15,15,2,0.218,0.879,0.17,0.239685
15,15,3,0.218,0.879,0.17,0.975342
15,15,4,0.218,0.879,0.17,0.045258
15,15,4,0.218,0.879,0.17,0.883789
15,15,5,0.218,0.879,0.17,0.268372
15,15,6,0.218,0.879,0.17,0.393677
15,15,7,0.218,0.879,0.17,0.039764
15,15,7,0.218,0.879,0.17,0.421631
15,15,7,0.218,0.879,0.17,0.307556
15,15,8,0.218,0.879,0.17,0.436432
15,15,9,0.218,0.879,0.17,0.753418
15,15,10,0.218,0.879,0.17,0.290985
15,15,11,0.218,0.879,0.17,0.404388
15,15,12,0.218,0.879,0.17,0.165955
15,15,12,0.218,0.879,0.17,0.987885
15,15,13,0.218,0.879,0.17,0.387756
15,15,14,0.218,0.879,0.17,0.600494
16,8,0,0.201,0.854,0.167,0.51178
16,8,1,0.201,0.854,0.167,0.416718
16,8,2,0.201,0.854,0.167,0.568939
16,8,3,0.201,0.854,0.167,0.352814
16,8,4,0.201,0.854,0.167,0.236938
16,8,5,0.201,0.854,0.167,0.005737
16,8,5,0.201,0.854,0.167,0.597504
16,8,5,0.201,0.854,0.167,0.979706
16,8,6,0.201,0.854,0.167,0.282959
16,8,7,0.201,0.854,0.167,0.921906
